200 1 200
40 103 178 3866
40 104 184 2081
40 105 986 9150
40 106 652 5978
40 107 844 9742
40 108 873 7755
40 109 314 3361
40 110 296 6707
40 111 234 9033
40 112 713 3882
40 113 604 8041
40 114 173 9613
40 115 289 6132
40 116 525 2555
40 117 477 3088
40 118 636 2554
40 119 47 8232
40 120 590 2198
40 121 286 2989
40 122 396 4398
40 123 612 4063
40 124 22 5832
40 125 240 3365
40 126 792 8602
40 127 944 3243
40 128 440 4957
40 129 355 8139
40 130 377 2405
40 131 458 6258
40 132 960 9071
40 133 206 7328
40 134 813 1655
40 135 435 5072
40 136 500 801
40 137 493 5461
40 138 83 1260
40 139 250 4354
40 140 391 6663
40 141 428 621
40 142 8 1259
40 143 404 3333
40 144 310 3457
40 145 922 4117
40 146 83 8524
40 147 377 8280
40 148 516 271
40 149 597 773
40 150 625 4081
40 151 292 5614
40 152 402 6119
40 153 599 9846
40 154 229 6063
40 155 383 5631
40 156 364 3208
40 157 230 6573
40 158 542 8281
40 159 289 6860
40 160 979 5816
40 161 396 4332
40 162 347 4425
40 163 150 1044
40 164 490 4814
40 165 857 7444
40 166 956 7888
40 167 520 8744
40 168 614 7792
40 169 296 4582
40 170 925 7215
40 171 90 5571
40 172 654 4829
40 173 205 2820
40 174 69 7176
40 175 229 9040
40 176 928 9876
40 177 573 2299
40 178 800 5469
40 179 331 6053
40 180 510 7768
40 181 393 1520
40 182 773 5038
40 183 974 1003
40 184 283 6862
40 185 982 3260
40 186 843 2029
40 187 902 4502
40 188 300 7297
40 189 112 1121
40 190 341 9360
40 191 807 2741
40 192 467 4882
40 193 950 6689
40 194 652 5921
40 195 927 7467
40 196 530 606
40 197 818 7335
40 198 116 1398
40 199 465 6590
40 200 382 5779
41 42 758 4630
41 43 234 6725
41 44 805 5413
41 45 671 2788
41 46 915 3386
41 47 191 153
41 48 557 8489
41 49 733 1487
41 50 730 1328
41 51 693 8954
41 52 401 2099
41 53 833 1209
41 54 946 9381
41 55 106 6743
41 56 753 7358
41 57 714 8401
41 58 425 2596
41 59 923 6428
41 60 235 3947
41 61 463 9886
41 62 779 1687
41 63 529 8782
41 64 969 4468
41 65 694 1752
41 66 817 5199
41 67 289 6647
41 68 667 9422
41 69 28 3862
41 70 795 2305
41 71 943 4753
41 72 555 2819
41 73 908 9988
41 74 490 6220
41 75 317 5170
41 76 85 8404
41 77 703 3579
41 78 75 8247
41 79 340 8382
41 80 483 6515
41 81 143 9142
41 82 819 2442
41 83 384 9985
41 84 93 1564
41 85 56 9256
41 86 587 909
41 87 903 3014
41 88 538 139
41 89 423 7210
41 90 162 9719
41 91 400 5889
41 92 698 9739
41 93 741 5262
41 94 375 5448
41 95 693 5991
41 96 496 8126
41 97 702 8528
41 98 46 2353
41 99 501 8860
41 100 498 3307
41 101 183 4491
41 102 745 155
41 103 340 3020
41 104 324 4140
41 105 546 8142
41 106 355 2467
41 107 733 431
41 108 871 1563
41 109 261 2738
41 110 455 5829
41 111 729 2556
41 112 356 451
41 113 823 6189
41 114 514 9383
41 115 741 2068
41 116 158 2093
41 117 3 3072
41 118 897 5157
41 119 688 170
41 120 487 7303
41 121 392 2265
41 122 683 8994
41 123 457 9545
41 124 855 147
41 125 270 213
41 126 293 2084
41 127 673 2930
41 128 362 2298
41 129 785 9808
41 130 939 3140
41 131 784 7315
41 132 798 8018
41 133 441 4908
41 134 874 1189
41 135 458 3770
41 136 556 9763
41 137 902 467
41 138 465 8986
41 139 289 2889
41 140 353 4414
41 141 105 8302
41 142 72 7062
41 143 822 5870
41 144 770 130
41 145 693 8478
41 146 740 8390
41 147 886 1210
41 148 600 3834
41 149 747 6317
41 150 708 3678
41 151 238 7030
41 152 11 9311
41 153 848 5041
41 154 724 7286
41 155 526 9026
41 156 522 5944
41 157 434 4025
41 158 177 3771
41 159 557 4042
41 160 787 8068
41 161 483 2693
41 162 43 5053
41 163 883 9268
41 164 195 4951
41 165 502 23
41 166 637 8209
41 167 697 7068
41 168 286 1396
41 169 829 9686
41 170 183 3892
41 171 42 5425
41 172 972 8976
41 173 248 809
41 174 196 5372
41 175 333 4016
41 176 573 7888
41 177 918 4358
41 178 673 8205
41 179 188 5914
41 180 671 9433
41 181 612 5155
41 182 100 524
41 183 580 4910
41 184 769 9121
41 185 272 9511
41 186 272 3961
41 187 291 8462
41 188 765 402
41 189 869 8486
41 190 920 5186
41 191 685 6270
41 192 242 9022
41 193 589 6782
41 194 159 8079
41 195 793 4476
41 196 567 8003
41 197 314 7250
41 198 741 6519
41 199 710 5485
41 200 798 3247
42 43 432 1025
42 44 121 7802
42 45 301 3420
42 46 418 9772
42 47 948 3295
42 48 345 6688
42 49 225 5188
42 50 862 8558
42 51 915 4680
42 52 736 66
42 53 268 7189
42 54 875 4037
42 55 170 8248
42 56 405 2247
42 57 990 7631
42 58 669 2192
42 59 392 2150
42 60 565 883
42 61 683 4485
42 62 899 9291
42 63 462 7882
42 64 667 3509
42 65 645 9059
42 66 451 1242
42 67 144 4175
42 68 338 4711
42 69 760 5194
42 70 41 3570
42 71 74 6499
42 72 141 3920
42 73 398 4089
42 74 626 2027
42 75 65 2208
42 76 141 3829
42 77 623 4754
42 78 631 3823
42 79 717 1298
42 80 287 9437
42 81 713 79
42 82 983 9474
42 83 352 2793
42 84 605 7715
42 85 995 8538
42 86 964 5291
42 87 246 6757
42 88 202 7902
42 89 994 1509
42 90 870 6483
42 91 189 1933
42 92 90 2419
42 93 886 6226
42 94 489 884
42 95 348 9001
42 96 810 8416
42 97 276 4351
42 98 384 3312
42 99 441 9470
42 100 878 9937
42 101 278 6177
42 102 995 549
42 103 233 183
42 104 44 716
42 105 912 447
42 106 554 6945
42 107 333 3460
42 108 356 7589
42 109 815 9809
42 110 802 650
42 111 316 2855
42 112 41 4547
42 113 260 1883
42 114 533 469
42 115 145 4546
42 116 204 7392
42 117 490 5969
42 118 941 3344
42 119 911 4345
42 120 325 9040
42 121 368 5365
42 122 783 2453
42 123 893 334
42 124 585 5433
42 125 332 5315
42 126 351 5951
42 127 913 1130
42 128 993 2085
42 129 667 6590
42 130 263 6317
42 131 22 9768
42 132 330 1249
42 133 92 4682
42 134 59 336
42 135 486 3215
42 136 906 9709
42 137 654 4629
42 138 616 9708
42 139 91 7505
42 140 127 7198
42 141 936 1465
42 142 371 2275
42 143 756 8503
42 144 876 5445
42 145 580 6293
42 146 358 3879
42 147 461 8290
42 148 708 7836
42 149 123 7988
42 150 60 840
42 151 490 7174
42 152 853 9714
42 153 140 515
42 154 65 3062
42 155 981 1329
42 156 36 9291
42 157 704 5883
42 158 550 7765
42 159 792 6056
42 160 109 9195
42 161 157 2719
42 162 559 3840
42 163 678 4669
42 164 493 8636
42 165 199 465
42 166 108 6828
42 167 784 3006
42 168 433 6202
42 169 275 9202
42 170 96 4526
42 171 443 9568
42 172 68 3271
42 173 292 5103
42 174 29 3220
42 175 296 1279
42 176 311 8060
42 177 637 1502
42 178 556 4537
42 179 718 4873
42 180 542 289
42 181 514 5599
42 182 822 2927
42 183 556 3905
42 184 117 6477
42 185 585 778
42 186 627 3767
42 187 185 1391
42 188 681 5857
42 189 933 4561
42 190 402 2096
42 191 871 8066
42 192 303 6922
42 193 335 2182
42 194 995 1966
42 195 452 6272
42 196 417 4589
42 197 842 5781
42 198 272 6421
42 199 323 9469
42 200 581 7998
43 44 675 9235
43 45 530 8108
43 46 743 7374
43 47 40 8922
43 48 441 8604
43 49 716 506
43 50 449 6720
43 51 113 818
43 52 646 8204
43 53 473 9777
43 54 582 7645
43 55 382 8490
43 56 533 2309
43 57 982 7250
43 58 931 5702
43 59 700 8381
43 60 229 2473
43 61 628 2529
43 62 483 9496
43 63 8 9497
43 64 204 481
43 65 472 7217
43 66 287 3948
43 67 968 4944
43 68 40 6921
43 69 542 9278
43 70 636 9176
43 71 403 4098
43 72 516 5386
43 73 929 8012
43 74 553 5015
43 75 555 5399
43 76 8 2297
43 77 700 9664
43 78 596 1146
43 79 155 9768
43 80 191 2349
43 81 623 3654
43 82 974 2863
43 83 301 4649
43 84 69 9592
43 85 706 9432
43 86 971 2456
43 87 150 8679
43 88 300 4124
43 89 542 3957
43 90 690 6226
43 91 431 6980
43 92 850 4418
43 93 476 9805
43 94 105 7118
43 95 753 7077
43 96 949 5272
43 97 576 3898
43 98 424 2987
43 99 747 5440
43 100 360 1381
43 101 422 6860
43 102 771 482
43 103 999 4653
43 104 968 6537
43 105 705 2997
43 106 171 4557
43 107 813 1209
43 108 673 8455
43 109 640 901
43 110 857 3611
43 111 777 3923
43 112 600 9219
43 113 190 4687
43 114 882 246
43 115 144 2979
43 116 620 1359
43 117 101 5838
43 118 51 7656
43 119 24 9597
43 120 185 9549
43 121 755 5694
43 122 155 1639
43 123 391 6326
43 124 473 7931
43 125 831 8556
43 126 530 8231
43 127 905 7961
43 128 849 3065
43 129 778 5412
43 130 919 6972
43 131 533 3086
43 132 634 2504
43 133 106 8297
43 134 650 9788
43 135 5 6245
43 136 192 8988
43 137 480 5272
43 138 126 5507
43 139 60 729
43 140 323 278
43 141 637 6030
43 142 629 9992
43 143 517 2002
43 144 976 4594
43 145 107 8124
43 146 435 1905
43 147 160 1736
43 148 265 1699
43 149 755 3827
43 150 239 4094
43 151 426 2485
43 152 809 9591
43 153 123 7608
43 154 899 603
43 155 913 2972
43 156 375 6831
43 157 602 4240
43 158 488 9311
43 159 699 4015
43 160 838 493
43 161 395 7529
43 162 657 189
43 163 472 5061
43 164 452 9734
43 165 316 9673
43 166 314 9195
43 167 472 1363
43 168 433 4997
43 169 381 1235
43 170 616 7776
43 171 251 1764
43 172 859 2834
43 173 222 1759
43 174 268 8013
43 175 238 7122
43 176 875 6356
43 177 315 989
43 178 142 3377
43 179 118 9349
43 180 216 1305
43 181 14 734
43 182 202 5120
43 183 32 1081
43 184 41 7755
43 185 401 7344
43 186 747 4281
43 187 577 5971
43 188 83 7436
43 189 948 4815
43 190 959 9331
43 191 624 9603
43 192 99 6684
43 193 992 8522
43 194 774 9426
43 195 955 1043
43 196 652 5014
43 197 24 9570
43 198 57 3302
43 199 699 4998
43 200 187 9318
44 45 786 9782
44 46 89 3778
44 47 594 4615
44 48 432 3692
44 49 181 7296
44 50 378 7901
44 51 51 4896
44 52 105 4885
44 53 5 2802
44 54 765 2701
44 55 37 6744
44 56 937 3370
44 57 476 6394
44 58 858 6583
44 59 768 1627
44 60 2 47
44 61 590 5050
44 62 770 6335
44 63 213 6874
44 64 371 8565
44 65 278 742
44 66 172 9766
44 67 417 1592
44 68 64 3271
44 69 384 9161
44 70 656 3970
44 71 626 3209
44 72 323 2788
44 73 452 9074
44 74 418 9208
44 75 236 4640
44 76 198 9208
44 77 322 2309
44 78 244 8424
44 79 545 2085
44 80 443 2921
44 81 548 4352
44 82 813 2378
44 83 320 3441
44 84 725 3062
44 85 616 5585
44 86 315 412
44 87 185 7350
44 88 142 3588
44 89 987 3139
44 90 374 6833
44 91 807 2863
44 92 62 4973
44 93 944 3372
44 94 293 2926
44 95 904 9736
44 96 268 1535
44 97 252 4979
44 98 606 4592
44 99 65 9347
44 100 415 4384
44 101 637 2718
44 102 938 5608
44 103 380 6236
44 104 803 9999
44 105 71 1769
44 106 191 6514
44 107 883 279
44 108 462 4422
44 109 869 2712
44 110 29 9126
44 111 808 9476
44 112 545 3087
44 113 606 7134
44 114 678 6670
44 115 657 3371
44 116 41 6269
44 117 839 3859
44 118 51 9548
44 119 81 7094
44 120 795 153
44 121 644 5803
44 122 165 6719
44 123 574 6029
44 124 841 3539
44 125 965 7456
44 126 889 2717
44 127 979 1109
44 128 49 165
44 129 779 2984
44 130 990 282
44 131 805 4732
44 132 86 6654
44 133 66 4965
44 134 507 8627
44 135 360 7303
44 136 682 6090
44 137 602 3738
44 138 418 7319
44 139 690 4407
44 140 223 7216
44 141 553 7388
44 142 641 5796
44 143 341 4593
44 144 637 9261
44 145 891 2353
44 146 328 8502
44 147 923 7802
44 148 611 2385
44 149 615 4646
44 150 486 5646
44 151 492 4403
44 152 110 3756
44 153 793 1722
44 154 900 9592
44 155 745 4865
44 156 208 9251
44 157 407 4949
44 158 380 6870
44 159 21 45
44 160 241 774
44 161 17 2718
44 162 306 5811
44 163 126 2113
44 164 258 9212
44 165 237 4173
44 166 497 9813
44 167 958 6088
44 168 799 3005
44 169 18 3565
44 170 391 6222
44 171 956 2011
44 172 977 2347
44 173 754 5234
44 174 529 847
44 175 349 7737
44 176 872 9010
44 177 186 9216
44 178 366 8098
44 179 231 2349
44 180 244 1792
44 181 134 7468
44 182 378 6743
44 183 439 207
44 184 551 7593
44 185 32 729
44 186 496 1300
44 187 243 5611
44 188 285 8114
44 189 273 5997
44 190 840 9047
44 191 860 8097
44 192 620 2180
44 193 377 4638
44 194 781 2655
44 195 763 8355
44 196 365 3688
44 197 964 1113
44 198 295 8455
44 199 819 4767
44 200 243 5187
45 46 541 2334
45 47 651 323
45 48 231 584
45 49 469 7069
45 50 97 7647
45 51 393 9191
45 52 289 1711
45 53 651 2402
45 54 525 9433
45 55 648 8182
45 56 944 5127
45 57 996 7370
45 58 837 4345
45 59 741 3376
45 60 188 7932
45 61 831 7356
45 62 206 5157
45 63 118 194
45 64 245 7008
45 65 441 8635
45 66 814 3247
45 67 593 5410
45 68 577 9319
45 69 212 5700
45 70 517 1705
45 71 895 4786
45 72 704 2823
45 73 89 4214
45 74 314 9058
45 75 537 6339
45 76 837 8020
45 77 351 9579
45 78 641 3630
45 79 990 9222
45 80 315 116
45 81 694 1140
45 82 463 8521
45 83 178 8239
45 84 866 1818
45 85 625 2006
45 86 193 7213
45 87 278 3980
45 88 674 6752
45 89 175 4501
45 90 413 9800
45 91 833 8583
45 92 260 3506
45 93 915 1239
45 94 412 9841
45 95 185 7123
45 96 174 296
45 97 297 1819
45 98 535 1846
45 99 211 4621
45 100 503 262
45 101 294 5155
45 102 346 9376
45 103 379 8681
45 104 188 7383
45 105 362 7420
45 106 602 3778
45 107 107 7753
45 108 155 3023
45 109 714 5625
45 110 40 3536
45 111 451 5019
45 112 258 3095
45 113 897 6814
45 114 978 4255
45 115 85 7904
45 116 37 5860
45 117 696 2890
45 118 724 9266
45 119 610 3215
45 120 283 339
45 121 339 1066
45 122 804 853
45 123 166 7900
45 124 422 5357
45 125 16 9935
45 126 998 2115
45 127 363 5437
45 128 706 9215
45 129 722 1172
45 130 189 9439
45 131 519 7843
45 132 220 9979
45 133 392 6861
45 134 24 5611
45 135 210 3313
45 136 700 6400
45 137 368 2438
45 138 393 3545
45 139 143 9483
45 140 165 9454
45 141 170 5269
45 142 711 636
45 143 326 2312
45 144 359 4514
45 145 574 8848
45 146 20 3744
45 147 561 598
45 148 7 4141
45 149 15 2623
45 150 901 4798
45 151 248 6113
45 152 883 1502
45 153 295 7444
45 154 199 7027
45 155 501 9365
45 156 693 4413
45 157 599 6636
45 158 560 1812
45 159 570 985
45 160 765 6
45 161 836 2701
45 162 777 6173
45 163 588 8737
45 164 558 24
45 165 282 9638
45 166 960 869
45 167 620 158
45 168 979 6739
45 169 539 898
45 170 503 9130
45 171 29 817
45 172 513 9491
45 173 807 2953
45 174 875 6014
45 175 156 8202
45 176 169 1861
45 177 469 4497
45 178 218 8385
45 179 304 1233
45 180 233 9463
45 181 984 1273
45 182 760 5521
45 183 48 5398
45 184 837 8358
45 185 101 6518
45 186 40 342
45 187 848 3514
45 188 341 4101
45 189 376 7038
45 190 944 1268
45 191 971 2116
45 192 526 1408
45 193 10 4910
45 194 554 4696
45 195 742 3466
45 196 598 4449
45 197 991 4803
45 198 813 8109
45 199 87 3189
45 200 11 7765
46 47 558 6930
46 48 997 3806
46 49 402 3541
46 50 92 7812
46 51 966 5620
46 52 3 3255
46 53 733 2288
46 54 488 5128
46 55 577 3518
46 56 449 2075
46 57 263 7221
46 58 421 7129
46 59 253 1409
46 60 584 5643
46 61 114 6294
46 62 757 1521
46 63 65 3667
46 64 16 5321
46 65 468 3386
46 66 885 349
46 67 313 9333
46 68 247 5315
46 69 985 9681
46 70 413 4662
46 71 864 8806
46 72 21 152
46 73 555 691
46 74 672 9806
46 75 796 6176
46 76 492 2790
46 77 340 8882
46 78 34 1343
46 79 356 7167
46 80 191 3343
46 81 147 1943
46 82 44 1594
46 83 234 2715
46 84 818 8442
46 85 100 6669
46 86 364 6804
46 87 144 8166
46 88 841 1210
46 89 636 8474
46 90 526 4941
46 91 725 8098
46 92 908 1872
46 93 801 6527
46 94 505 4106
46 95 744 6774
46 96 68 8984
46 97 871 4516
46 98 94 1585
46 99 622 4214
46 100 816 1287
46 101 279 7029
46 102 103 3508
46 103 268 7895
46 104 933 189
46 105 850 1575
46 106 361 5149
46 107 222 73
46 108 156 2870
46 109 360 6211
46 110 535 1840
46 111 118 738
46 112 649 6013
46 113 400 2810
46 114 764 515
46 115 450 6181
46 116 291 159
46 117 549 5946
46 118 98 1880
46 119 665 3196
46 120 773 4686
46 121 871 7405
46 122 756 3202
46 123 550 8909
46 124 515 3419
46 125 712 6321
46 126 194 1730
46 127 946 6218
46 128 387 854
46 129 819 4942
46 130 986 8736
46 131 768 4875
46 132 247 9020
46 133 768 10
46 134 519 4186
46 135 342 8182
46 136 291 4954
46 137 699 9780
46 138 495 2030
46 139 46 5315
46 140 215 8810
46 141 376 6651
46 142 252 6119
46 143 274 9275
46 144 188 2588
46 145 546 5430
46 146 895 6754
46 147 704 460
46 148 643 9490
46 149 621 7218
46 150 240 7846
46 151 885 5866
46 152 872 3900
46 153 666 8925
46 154 565 4716
46 155 130 3910
46 156 440 1991
46 157 702 8400
46 158 185 2506
46 159 728 4880
46 160 413 2951
46 161 323 5201
46 162 830 5231
46 163 465 7009
46 164 388 846
46 165 621 6973
46 166 836 5437
46 167 456 8173
46 168 350 7092
46 169 427 1468
46 170 156 4501
46 171 295 3218
46 172 328 3567
46 173 867 4176
46 174 172 3547
46 175 509 6908
46 176 873 6338
46 177 222 1588
46 178 331 4987
46 179 335 2497
46 180 347 19
46 181 109 85
46 182 589 4692
46 183 799 5931
46 184 15 2749
46 185 970 446
46 186 660 4784
46 187 116 5670
46 188 967 1798
46 189 876 7990
46 190 92 7051
46 191 398 8142
46 192 836 9798
46 193 642 8330
46 194 144 6997
46 195 676 8809
46 196 335 1599
46 197 254 8768
46 198 480 8501
46 199 231 8874
46 200 611 1750
47 48 607 5301
47 49 674 9116
47 50 244 7602
47 51 403 2601
47 52 563 5261
47 53 531 5988
47 54 755 269
47 55 19 3036
47 56 313 5573
47 57 216 2392
47 58 930 1734
47 59 123 7831
47 60 54 6646
47 61 195 4908
47 62 651 5646
47 63 332 7629
47 64 981 1882
47 65 997 1209
47 66 410 9258
47 67 631 9548
47 68 589 2814
47 69 777 8480
47 70 515 3884
47 71 597 8415
47 72 289 9867
47 73 697 2461
47 74 615 969
47 75 434 8615
47 76 334 8745
47 77 124 7117
47 78 536 3792
47 79 827 6575
47 80 61 2442
47 81 631 4928
47 82 420 4785
47 83 600 3870
47 84 443 8880
47 85 818 7808
47 86 193 8487
47 87 192 953
47 88 954 4171
47 89 942 8648
47 90 329 116
47 91 944 1509
47 92 748 1500
47 93 359 3486
47 94 938 9767
47 95 199 7436
47 96 146 5643
47 97 782 4295
47 98 163 2240
47 99 215 4452
47 100 444 3097
47 101 351 2407
47 102 884 2487
47 103 885 8325
47 104 22 7848
47 105 507 2553
47 106 747 6683
47 107 283 1726
47 108 778 2752
47 109 694 7527
47 110 491 8931
47 111 3 1713
47 112 863 6552
47 113 859 3489
47 114 600 3585
47 115 329 7835
47 116 737 6509
47 117 770 5872
47 118 258 3195
47 119 207 860
47 120 533 6669
47 121 153 5932
47 122 621 2085
47 123 32 2136
47 124 734 1748
47 125 629 7913
47 126 405 5551
47 127 246 3566
47 128 166 6642
47 129 472 6844
47 130 776 4687
47 131 753 8217
47 132 297 1565
47 133 177 6949
47 134 564 6831
47 135 143 1547
47 136 854 2811
47 137 843 698
47 138 784 1643
47 139 727 3266
47 140 754 9141
47 141 365 8471
47 142 467 2799
47 143 390 9811
47 144 337 3793
47 145 437 8851
47 146 810 5321
47 147 248 7453
47 148 924 2121
47 149 374 9544
47 150 631 8522
47 151 130 6029
47 152 684 4855
47 153 744 8921
47 154 145 4584
47 155 857 3298
47 156 804 6989
47 157 806 8182
47 158 46 2753
47 159 349 9918
47 160 987 2291
47 161 771 4158
47 162 901 9166
47 163 530 5053
47 164 251 3441
47 165 868 2720
47 166 863 2299
47 167 59 2606
47 168 45 7792
47 169 224 2825
47 170 692 4043
47 171 864 8070
47 172 678 8759
47 173 561 1188
47 174 84 6400
47 175 491 6015
47 176 54 2828
47 177 696 7568
47 178 325 3810
47 179 267 8184
47 180 734 2192
47 181 867 692
47 182 245 1100
47 183 276 2232
47 184 292 3016
47 185 857 4793
47 186 490 7058
47 187 143 1078
47 188 998 9323
47 189 939 6783
47 190 106 3629
47 191 637 2886
47 192 807 2502
47 193 637 4041
47 194 439 745
47 195 80 1668
47 196 661 6450
47 197 285 2835
47 198 338 6770
47 199 576 8520
47 200 106 8329
48 49 418 7362
48 50 683 4576
48 51 41 3472
48 52 217 4958
48 53 957 9419
48 54 212 3240
48 55 60 7971
48 56 840 4818
48 57 219 8692
48 58 674 5372
48 59 544 7986
48 60 147 5695
48 61 737 3679
48 62 283 60
48 63 210 7739
48 64 495 7939
48 65 886 3227
48 66 493 1449
48 67 859 4060
48 68 611 3349
48 69 329 8705
48 70 81 2935
48 71 487 1367
48 72 76 9687
48 73 275 6795
48 74 541 6994
48 75 187 7273
48 76 133 816
48 77 542 2910
48 78 797 626
48 79 881 8813
48 80 797 2459
48 81 443 5237
48 82 222 6436
48 83 853 9305
48 84 288 3586
48 85 478 9404
48 86 971 9326
48 87 99 5827
48 88 767 3426
48 89 836 3777
48 90 631 8824
48 91 490 7319
48 92 391 4107
48 93 721 5371
48 94 177 7032
48 95 748 3323
48 96 677 8910
48 97 475 6399
48 98 246 2201
48 99 229 3328
48 100 182 6166
48 101 525 1438
48 102 716 7927
48 103 528 6758
48 104 491 8759
48 105 141 5223
48 106 610 7979
48 107 886 3574
48 108 519 9266
48 109 0 1060
48 110 297 6747
48 111 418 5505
48 112 129 719
48 113 569 9876
48 114 22 5316
48 115 148 7904
48 116 58 2993
48 117 298 9884
48 118 731 3162
48 119 861 2228
48 120 157 4814
48 121 628 6874
48 122 223 5485
48 123 763 9142
48 124 946 1400
48 125 806 5133
48 126 610 6148
48 127 955 2254
48 128 475 7718
48 129 516 8988
48 130 85 6257
48 131 724 2466
48 132 506 7376
48 133 327 4974
48 134 6 8360
48 135 637 2956
48 136 1 7129
48 137 942 4627
48 138 295 6271
48 139 460 4783
48 140 925 7022
48 141 271 7900
48 142 147 515
48 143 875 3119
48 144 363 6146
48 145 313 7209
48 146 47 9409
48 147 22 4103
48 148 945 4029
48 149 843 2098
48 150 112 5756
48 151 849 2321
48 152 585 7645
48 153 927 4536
48 154 727 9173
48 155 271 8914
48 156 542 4050
48 157 230 4830
48 158 515 4037
48 159 147 305
48 160 773 8649
48 161 155 8171
48 162 600 3061
48 163 64 7558
48 164 622 9076
48 165 784 1802
48 166 196 6491
48 167 943 6356
48 168 803 4710
48 169 633 2811
48 170 499 6936
48 171 444 7607
48 172 706 1810
48 173 219 6546
48 174 903 9809
48 175 193 8675
48 176 10 4277
48 177 444 5662
48 178 512 9409
48 179 823 5234
48 180 614 43
48 181 788 9788
48 182 984 613
48 183 817 3752
48 184 874 3079
48 185 312 5817
48 186 669 6208
48 187 176 4593
48 188 158 1032
48 189 479 8828
48 190 74 9832
48 191 889 5747
48 192 709 8490
48 193 784 3626
48 194 631 4555
48 195 223 7188
48 196 824 5867
48 197 197 6913
48 198 781 7076
48 199 823 5856
48 200 347 3913
49 50 420 76
49 51 373 7544
49 52 621 1256
49 53 465 3854
